student_id,attention_score,confusion_score,boredom_score,cognitive_overload_score,lstm_prediction,gru_prediction,cnn_prediction,ensemble_prediction,risk_category
443,30.395538,69.60446,30.0,63.33333333333333,0.802527,0.79668593,0.4889208,0.6960446,Moderate Risk
444,91.66858,8.33142,12.0,40.0,0.14784804,0.10209457,6.526294e-11,0.0833142,Low Risk
445,93.944336,6.055668,0.0,45.45454545454546,0.05964273,0.047217164,0.074810155,0.06055668,Low Risk
446,75.65096,24.349033,9.523809523809524,57.14285714285714,0.31383246,0.41663855,2.2467368e-11,0.24349034,Low Risk
447,86.35653,13.643474,0.0,83.33333333333334,0.2062344,0.15727887,0.045790926,0.13643473,Low Risk
448,74.996605,25.0034,0.0,60.0,0.3258476,0.38164017,0.04261431,0.250034,Low Risk
449,21.965832,78.03417,10.0,78.33333333333333,0.95852005,0.92682886,0.45567617,0.7803417,High Risk
450,78.53465,21.46535,10.0,63.0,0.34079963,0.3031607,1.06178746e-07,0.21465349,Low Risk
453,74.237785,25.762213,12.903225806451612,56.4516129032258,0.064785145,0.23507929,0.47300196,0.25762212,Low Risk
454,88.72901,11.270991,0.0,63.63636363636363,0.12634735,0.19749719,0.01428519,0.11270991,Low Risk
455,45.955807,54.044193,0.0,43.75,0.31361973,0.4168379,0.89086807,0.54044193,Moderate Risk
456,77.070724,22.929277,2.5,70.0,0.09244315,0.47818872,0.117246434,0.22929277,Low Risk
457,95.13253,4.867471,8.0,55.00000000000001,0.067212634,0.078811504,0.0,0.048674714,Low Risk
458,98.50686,1.4931407,5.0,20.0,0.022750054,0.019214734,0.002829431,0.014931407,Low Risk
461,95.783875,4.2161283,0.0,28.000000000000004,0.06255724,0.06392601,5.8869057e-07,0.042161286,Low Risk
464,98.2758,1.7241961,0.0,38.0,0.028277174,0.023448704,0.0,0.01724196,Low Risk
466,75.04261,24.95739,27.77777777777778,61.111111111111114,0.29725507,0.44192952,0.009537087,0.2495739,Low Risk
469,94.53352,5.466473,2.0,20.999999999999996,0.09200348,0.071990706,0.0,0.05466473,Low Risk
471,78.181335,21.818668,0.0,41.666666666666664,0.35231772,0.29340228,0.008840045,0.21818668,Low Risk
473,73.055214,26.944786,20.0,41.0,0.23827721,0.5696025,0.00046389303,0.26944786,Low Risk
477,92.37412,7.625877,22.22222222222222,50.0,0.16932933,0.058113493,0.0013334741,0.07625877,Low Risk
478,92.42914,7.570865,0.0,42.85714285714286,0.123118706,0.099273585,0.00473367,0.07570865,Low Risk
483,85.30117,14.698834,5.263157894736842,47.36842105263158,0.17721201,0.25770542,0.0060475655,0.14698835,Low Risk
486,76.86559,23.134403,36.36363636363637,77.27272727272727,0.29880837,0.39522374,4.367934e-09,0.23134403,Low Risk
491,87.23489,12.765105,0.0,40.0,0.16561805,0.2173351,1.5200145e-12,0.12765105,Low Risk
492,92.8159,7.184099,4.0,36.0,0.13824221,0.07728077,0.0,0.071840994,Low Risk
494,50.443493,49.556507,0.0,44.44444444444444,0.27432472,0.2754965,0.93687403,0.4955651,Moderate Risk
495,83.48407,16.515928,0.0,100.0,0.28523365,0.2102442,1.0146093e-11,0.16515929,Low Risk
496,91.04468,8.955327,3.7037037037037033,35.18518518518518,0.15461919,0.10855669,0.0054839123,0.08955327,Low Risk
498,74.76691,25.233095,18.0,64.0,0.42614403,0.3205218,0.010327037,0.25233096,Low Risk
502,90.35245,9.647552,6.0,43.00000000000001,0.2099825,0.07944405,1.1020455e-15,0.09647552,Low Risk
504,88.91231,11.087689,6.0,40.0,0.16619399,0.13193217,0.034504544,0.110876895,Low Risk
505,74.21417,25.785828,0.0,31.25,0.41007698,0.34040263,0.02309523,0.25785828,Low Risk
506,89.21345,10.786551,6.0,37.0,0.19207351,0.13152301,0.0,0.10786551,Low Risk
507,65.8051,34.1949,14.000000000000002,51.0,0.5801006,0.43647775,0.009268775,0.34194902,Moderate Risk
510,57.913696,42.086308,20.0,72.22222222222221,0.6424884,0.62010086,0.0,0.42086306,Moderate Risk
511,63.69741,36.30259,8.0,50.0,0.07286491,0.074471846,0.941741,0.3630259,Moderate Risk
512,65.643166,34.356834,2.0,44.0,0.033151895,0.03329719,0.9642559,0.34356833,Moderate Risk
513,24.861485,75.13851,6.666666666666667,76.66666666666666,0.8876083,0.924054,0.44249305,0.75138515,High Risk
515,70.836494,29.163507,70.0,110.00000000000001,0.40334332,0.37867662,0.09288518,0.29163507,Low Risk
516,74.25882,25.741186,12.0,50.0,0.32636422,0.3445232,0.10134814,0.25741187,Low Risk
518,94.633575,5.366419,12.0,40.0,0.11441169,0.045913823,0.00066704873,0.05366419,Low Risk
520,19.762135,80.23787,40.0,80.0,0.97683847,0.9749258,0.45537174,0.80237865,High Risk
521,88.53659,11.46341,16.0,54.0,0.10287759,0.24102473,6.722583e-10,0.114634104,Low Risk
523,29.88134,70.11866,36.95652173913043,83.69565217391305,0.80045164,0.70341295,0.59969527,0.7011866,High Risk
524,35.684593,64.31541,60.0,85.00000000000001,0.9624424,0.96701986,0.0,0.6431541,Moderate Risk
526,83.91205,16.087952,2.0,61.0,0.06976073,0.40768936,0.005188399,0.16087951,Low Risk
527,50.441505,49.5585,15.384615384615385,46.15384615384615,0.3257504,0.62079155,0.54021305,0.495585,Moderate Risk
528,67.24409,32.755913,0.0,35.0,0.078392684,0.07950135,0.8247834,0.32755914,Moderate Risk
532,82.729416,17.270584,33.33333333333333,91.66666666666666,0.23396161,0.28415594,1.2803238e-10,0.17270584,Low Risk
533,98.05189,1.9481117,0.0,28.000000000000004,0.011935919,0.015629785,0.030877652,0.019481117,Low Risk
534,64.97909,35.020916,7.6923076923076925,84.61538461538461,0.16584434,0.14721818,0.737565,0.35020915,Moderate Risk
535,88.48273,11.517277,11.11111111111111,36.111111111111114,0.17821302,0.16730526,0.0,0.115172766,Low Risk
536,94.92447,5.075534,6.0,40.0,0.07647799,0.07578257,5.457033e-06,0.050755337,Low Risk
538,20.53771,79.46229,10.0,71.66666666666667,0.8683049,0.9642602,0.5513036,0.7946229,High Risk
540,88.19368,11.806318,0.0,52.94117647058824,0.18579777,0.16839178,1.7913906e-12,0.11806318,Low Risk
541,99.45018,0.5498245,6.0,35.0,0.0088636475,0.0076122354,1.8851602e-05,0.005498245,Low Risk
542,90.57469,9.425308,0.0,36.0,0.019648701,0.016124139,0.24698642,0.094253086,Low Risk
543,73.94691,26.053091,16.666666666666664,52.77777777777778,0.41745603,0.36411873,1.7972048e-05,0.26053092,Low Risk
545,69.01557,30.984423,56.00000000000001,108.0,0.5387839,0.39074877,4.8287138e-17,0.30984423,Moderate Risk
549,84.13476,15.865239,0.0,14.999999999999996,0.008055237,0.02355602,0.44434592,0.1586524,Low Risk
551,55.12457,44.875427,26.0,69.0,0.3113523,0.41262314,0.6222874,0.44875428,Moderate Risk
552,92.714035,7.285962,0.0,18.181818181818183,0.06358848,0.045052003,0.10993839,0.07285962,Low Risk
553,71.68151,28.318485,15.789473684210526,44.73684210526315,0.4313327,0.41176483,0.006457038,0.28318486,Low Risk
554,80.93903,19.060963,30.76923076923077,53.846153846153854,0.26212996,0.30969885,8.006383e-21,0.19060962,Low Risk
557,28.934479,71.06552,0.0,80.0,0.6845908,0.9118332,0.5355416,0.7106552,High Risk
559,88.03031,11.96969,3.4482758620689653,56.89655172413792,0.2205598,0.114156865,0.02437403,0.11969691,Low Risk
560,81.82839,18.171606,14.814814814814813,40.74074074074075,0.3670327,0.17811547,0.0,0.18171607,Low Risk
562,46.494198,53.505802,31.25,62.5,0.51253235,0.7159028,0.37673888,0.535058,Moderate Risk
563,82.23546,17.764545,3.3333333333333335,20.0,0.028976932,0.050368875,0.45359057,0.17764546,Low Risk
564,49.39468,50.60532,22.5,71.25,0.69400734,0.8241523,1.5810934e-26,0.5060532,Moderate Risk
565,86.69777,13.302231,30.303030303030305,78.78787878787878,0.16293274,0.2361342,0.0,0.13302231,Low Risk
567,92.488686,7.5113134,8.0,52.0,0.1297864,0.095552996,1.8644628e-14,0.07511313,Low Risk
568,93.041435,6.9585695,2.0,28.000000000000004,0.07839246,0.06767419,0.06269044,0.069585696,Low Risk
569,95.079216,4.9207864,2.5,42.5,0.033111364,0.06687895,0.047633268,0.049207862,Low Risk
570,91.22084,8.779156,26.0,68.0,0.16091423,0.102460444,1.5731076e-29,0.08779156,Low Risk
575,99.2931,0.70689744,0.0,18.000000000000004,0.012477232,0.008615328,0.0001143626,0.0070689744,Low Risk
576,78.193825,21.806175,38.095238095238095,85.71428571428572,0.2758205,0.37836468,1.0575592e-07,0.21806176,Low Risk
579,18.545156,81.45484,7.6923076923076925,76.92307692307692,0.9652331,0.9407486,0.5376635,0.81454843,High Risk
581,47.398956,52.601044,14.000000000000002,51.0,0.6122779,0.7227531,0.24300028,0.52601045,Moderate Risk
582,91.971054,8.028951,5.88235294117647,64.70588235294117,0.10922278,0.13164574,2.6024625e-13,0.080289505,Low Risk
583,25.91092,74.08908,6.666666666666667,63.33333333333333,0.8369788,0.9352493,0.45044437,0.7408908,High Risk
584,65.583824,34.416176,6.0,50.0,0.050477523,0.050666384,0.9313413,0.34416175,Moderate Risk
585,86.241005,13.758995,16.0,60.0,0.13769084,0.275079,2.5057918e-17,0.13758995,Low Risk
587,88.12048,11.879516,12.0,38.0,0.23955667,0.10559787,0.0112309335,0.11879516,Low Risk
589,96.44527,3.5547311,6.0,41.0,0.07094739,0.035346948,0.0003475974,0.035547312,Low Risk
596,94.32992,5.6700807,0.0,29.000000000000004,0.07570163,0.091640286,0.0027604955,0.056700807,Low Risk
597,98.61403,1.3859693,0.0,31.000000000000007,0.0065276157,0.033703383,0.0013480823,0.013859693,Low Risk
599,76.85196,23.14804,4.0,71.0,0.31392604,0.3805152,2.6691784e-09,0.2314804,Low Risk
603,83.745384,16.254616,10.0,52.0,0.31600568,0.17163281,0.0,0.16254616,Low Risk
604,80.87312,19.12688,11.76470588235294,41.17647058823529,0.29127175,0.2344306,0.04810405,0.1912688,Low Risk
605,88.65339,11.346615,20.0,55.00000000000001,0.21325664,0.12538977,0.0017520122,0.11346614,Low Risk
607,84.6006,15.3994,0.0,36.36363636363637,0.24721842,0.15653361,0.05822996,0.153994,Low Risk
612,75.64974,24.350254,0.0,75.0,0.3137549,0.41675273,1.5995945e-10,0.24350254,Low Risk
613,92.12112,7.878884,4.545454545454546,31.818181818181824,0.048907515,0.053899143,0.13355985,0.07878884,Low Risk
614,89.9584,10.041604,14.000000000000002,67.0,0.124782845,0.17600241,0.00046290332,0.10041604,Low Risk
615,60.310436,39.689564,17.647058823529413,52.94117647058824,0.29939973,0.20169562,0.68959165,0.39689565,Moderate Risk
618,17.480541,82.51946,16.666666666666664,68.33333333333333,0.9618303,0.9679963,0.54575723,0.8251946,High Risk
620,88.29475,11.705254,0.0,63.63636363636363,0.1923627,0.11754043,0.04125449,0.11705253,Low Risk
621,25.93147,74.06853,0.0,73.33333333333334,0.79612505,0.88307005,0.5428606,0.7406853,High Risk
622,54.39024,45.60976,12.5,48.75,0.681097,0.590593,0.09660296,0.4560976,Moderate Risk
623,27.418358,72.58164,10.0,63.33333333333333,0.82163167,0.91229,0.44352755,0.7258164,High Risk
627,94.74862,5.251375,12.5,50.0,0.06977936,0.073227435,0.014534459,0.052513752,Low Risk
630,69.80205,30.197958,18.181818181818183,54.54545454545454,0.43226728,0.40670106,0.06697038,0.30197957,Moderate Risk
631,58.188354,41.81164,3.3333333333333335,68.33333333333333,0.08776738,0.6255433,0.5410386,0.41811642,Moderate Risk
632,74.254326,25.745672,20.0,60.00000000000001,0.34747973,0.37586132,0.049029104,0.25745672,Low Risk
636,75.03306,24.966944,28.000000000000004,68.0,0.33197322,0.38022253,0.036812548,0.24966943,Low Risk
637,89.11565,10.884359,5.555555555555555,38.888888888888886,0.1787002,0.117604,0.030226579,0.108843595,Low Risk
638,94.20227,5.7977295,0.0,34.375,0.030311907,0.013805241,0.12981473,0.057977293,Low Risk
639,92.358055,7.6419463,10.0,55.00000000000001,0.15892853,0.07032987,4.71121e-17,0.076419465,Low Risk
641,30.670856,69.32914,12.0,64.0,0.46687323,0.6934527,0.9195482,0.6932914,Moderate Risk
642,92.54953,7.450468,2.0,30.000000000000004,0.16364397,0.05987008,1.2240117e-10,0.07450468,Low Risk
643,66.57412,33.425884,10.0,50.0,0.3155356,0.122906595,0.5643343,0.33425882,Moderate Risk
644,98.34007,1.65993,0.0,25.0,0.020849057,0.020263696,0.008685145,0.0165993,Low Risk
645,95.06201,4.93799,12.0,51.0,0.0328084,0.029178234,0.08615309,0.049379904,Low Risk
646,91.39864,8.6013565,4.0,32.0,0.16162802,0.09638296,2.9707006e-05,0.08601356,Low Risk
652,21.967012,78.03299,0.0,83.33333333333334,0.8624016,0.94036853,0.5382196,0.7803299,High Risk
654,88.1866,11.813404,0.0,20.0,0.005154398,0.0151902195,0.3340575,0.118134044,Low Risk
658,18.977594,81.02241,46.666666666666664,91.66666666666667,0.9879718,0.98458385,0.4581165,0.81022406,High Risk
660,20.166021,79.83398,16.666666666666664,95.0,0.9804312,0.962877,0.45171115,0.7983398,High Risk
661,96.69903,3.300969,6.0,38.0,0.021791669,0.0541012,0.023136206,0.03300969,Low Risk
662,76.026306,23.973696,10.0,57.49999999999999,0.3445956,0.3456061,0.029009191,0.23973696,Low Risk
663,58.514847,41.485153,38.095238095238095,84.52380952380952,0.6386504,0.57593775,0.029966403,0.41485152,Moderate Risk
665,94.744835,5.255164,12.0,47.0,0.10737578,0.0502776,1.5431484e-06,0.052551642,Low Risk
668,94.974304,5.025699,2.0,61.0,0.059515547,0.08568753,0.005567892,0.050256994,Low Risk
669,95.25638,4.7436256,9.75609756097561,58.53658536585367,0.07157188,0.07073689,1.373173e-10,0.047436256,Low Risk
671,37.199013,62.800987,18.0,53.0,0.5100067,0.6455449,0.728478,0.62800986,Moderate Risk
673,99.580315,0.41967943,8.0,39.0,0.0071985503,0.005391833,0.0,0.0041967942,Low Risk
678,87.705185,12.294815,21.951219512195124,52.4390243902439,0.18506968,0.17959903,0.0041757314,0.12294815,Low Risk
679,95.58521,4.4147873,2.2222222222222223,36.66666666666667,0.040612645,0.09183098,7.3327806e-16,0.044147875,Low Risk
680,44.30347,55.69653,10.0,56.00000000000001,0.28557155,0.3857723,0.999552,0.5569653,Moderate Risk
681,75.99325,24.006756,26.0,70.0,0.29582983,0.4107218,0.013651043,0.24006756,Low Risk
685,93.62641,6.373588,0.0,54.54545454545454,0.0756172,0.033570785,0.08201965,0.06373588,Low Risk
687,94.53785,5.4621515,0.0,27.0,0.07328615,0.090377435,0.00020096087,0.054621518,Low Risk
688,80.208855,19.791145,29.411764705882355,73.52941176470588,0.30050108,0.29323328,0.0,0.19791146,Low Risk
689,93.39861,6.6013856,4.0,21.999999999999996,0.15273511,0.045306455,0.0,0.06601386,Low Risk
690,46.97322,53.02678,24.0,62.0,0.738929,0.85187256,1.8788122e-06,0.5302678,Moderate Risk
691,52.383102,47.616898,10.0,60.0,0.3646916,0.52663696,0.5371783,0.47616896,Moderate Risk
692,99.30674,0.69326234,2.0,22.000000000000004,0.009099915,0.011680782,1.7170894e-05,0.006932623,Low Risk
693,22.436268,77.563736,3.3333333333333335,85.00000000000001,0.8452552,0.9439531,0.5377037,0.7756373,High Risk
694,92.325294,7.674703,0.0,29.41176470588236,0.12507959,0.1051615,1.8961627e-10,0.07674703,Low Risk
695,17.158348,82.84165,30.0,91.66666666666666,0.98008806,0.95836383,0.54679763,0.8284165,High Risk
697,74.40586,25.594143,10.0,50.0,0.38076562,0.34901023,0.03804843,0.25594142,Low Risk
702,96.654366,3.3456314,3.225806451612903,61.29032258064515,0.068776704,0.023388494,0.008203748,0.033456314,Low Risk
704,75.14581,24.854189,0.0,46.666666666666664,0.33412617,0.295439,0.116060495,0.24854189,Low Risk
705,96.66523,3.3347754,6.0,52.0,0.060614057,0.039429206,9.485943e-19,0.033347756,Low Risk
708,89.58456,10.41545,0.0,31.11111111111111,0.19408785,0.118375644,0.0,0.1041545,Low Risk
709,96.74576,3.2542393,11.76470588235294,29.411764705882355,0.051317878,0.046309303,1.2520917e-11,0.032542393,Low Risk
710,95.54425,4.4557524,0.0,0.0,0.05335469,0.02899493,0.05132294,0.044557523,Low Risk
712,72.854164,27.145832,58.82352941176471,102.94117647058823,0.4766963,0.3301517,0.0075269137,0.27145833,Low Risk
713,86.805016,13.194984,11.11111111111111,64.81481481481481,0.24302137,0.15035109,0.0024770622,0.13194984,Low Risk
714,88.29123,11.70877,18.51851851851852,51.85185185185185,0.23259312,0.11866999,0.0,0.1170877,Low Risk
715,89.614624,10.385375,8.0,74.0,0.15174654,0.15981472,4.1397463e-09,0.103853755,Low Risk
716,91.384155,8.615843,2.0,49.0,0.15132323,0.10715207,0.0,0.08615843,Low Risk
719,44.392513,55.607487,25.0,62.5,0.28988662,0.43289566,0.94544226,0.55607486,Moderate Risk
721,20.475214,79.52479,20.0,75.0,0.95223945,0.97804266,0.45546156,0.79524785,High Risk
722,22.651243,77.348755,20.0,75.0,0.94236004,0.91789764,0.46020517,0.77348757,High Risk
723,78.13692,21.86308,21.428571428571427,64.28571428571428,0.29861706,0.35727534,4.648301e-17,0.21863079,Low Risk
724,98.41838,1.5816206,12.0,41.0,0.026089912,0.021069698,0.00028900377,0.015816206,Low Risk
725,47.853313,52.146687,28.000000000000004,70.0,0.646906,0.77950454,0.13798997,0.52146685,Moderate Risk
730,94.96794,5.032065,6.0,46.0,0.07102906,0.079928726,4.164464e-06,0.05032065,Low Risk
731,68.41183,31.588173,4.0,70.0,0.34836274,0.59928244,0.0,0.31588173,Moderate Risk
732,79.30027,20.699728,0.0,50.0,0.3008094,0.17599072,0.14419171,0.20699728,Low Risk
733,94.632126,5.367874,8.0,52.0,0.051985383,0.10905085,0.0,0.05367874,Low Risk
735,68.019165,31.980837,4.545454545454546,61.36363636363635,0.09209127,0.3290807,0.5382531,0.31980836,Moderate Risk
736,98.073166,1.9268308,6.0,42.00000000000001,0.02784174,0.02604671,0.0039164773,0.019268308,Low Risk
737,96.77042,3.2295818,26.53061224489796,79.59183673469387,0.06506796,0.031819493,0.0,0.03229582,Low Risk
738,72.40671,27.593294,9.090909090909092,90.9090909090909,0.36860788,0.41124797,0.047943007,0.27593294,Low Risk
739,85.128746,14.871259,2.0,46.0,0.021988915,0.021705633,0.4024432,0.14871259,Low Risk
741,79.27901,20.720993,6.0,51.0,0.09410512,0.17522153,0.35230312,0.20720993,Low Risk
744,19.641018,80.35898,36.666666666666664,80.0,0.9736186,0.98018277,0.45696798,0.8035898,High Risk
745,90.13616,9.863838,11.11111111111111,74.07407407407408,0.18793416,0.09767051,0.010310514,0.098638386,Low Risk
746,36.008293,63.991707,20.0,73.33333333333334,0.5682601,0.89748484,0.45400625,0.6399171,Moderate Risk
747,72.32386,27.676144,30.0,67.0,0.32568422,0.4584986,0.04610158,0.27676144,Low Risk
748,96.276955,3.7230432,6.0,29.000000000000004,0.078902304,0.0324583,0.00033068887,0.037230432,Low Risk
749,79.59885,20.401152,14.000000000000002,56.00000000000001,0.3608233,0.23436259,0.016848681,0.20401151,Low Risk
751,75.06691,24.933088,10.0,80.0,0.31953913,0.27258754,0.15586594,0.24933088,Low Risk
752,92.46108,7.5389185,5.263157894736842,42.10526315789473,0.058750026,0.08507089,0.08234665,0.075389184,Low Risk
754,35.103577,64.89642,41.17647058823529,97.05882352941177,0.97098356,0.9759091,0.0,0.6489642,Moderate Risk
756,46.5015,53.4985,20.0,57.00000000000001,0.8277075,0.77724737,4.143426e-17,0.534985,Moderate Risk
757,82.488235,17.511766,4.0,43.0,0.24679182,0.27600446,0.002556721,0.17511767,Low Risk
759,53.455017,46.544983,60.0,112.00000000000001,0.6350116,0.760733,0.0006049748,0.46544984,Moderate Risk
760,72.311066,27.688936,10.0,35.0,0.24869868,0.36034995,0.22161947,0.27688935,Low Risk
761,82.74104,17.258959,3.7037037037037033,57.40740740740742,0.31050596,0.20171411,0.0055486276,0.17258959,Low Risk
763,80.250145,19.749855,10.0,53.0,0.20890702,0.18397509,0.19961357,0.19749856,Low Risk
765,75.029816,24.970184,54.54545454545454,86.36363636363636,0.33250043,0.4166051,2.8025377e-11,0.24970184,Low Risk
767,65.78802,34.211983,38.88888888888889,77.77777777777779,0.39479065,0.6063182,0.025250599,0.3421198,Moderate Risk
769,45.560963,54.439037,0.0,70.0,0.31874457,0.77742445,0.53700215,0.5443904,Moderate Risk
772,74.3209,25.6791,23.52941176470588,88.23529411764706,0.34726328,0.42310974,0.0,0.256791,Low Risk
774,45.74731,54.25269,20.0,56.00000000000001,0.61204225,0.83329356,0.18224478,0.5425269,Moderate Risk
775,87.7437,12.2563,14.000000000000002,46.0,0.12645818,0.20368236,0.037548456,0.122563,Low Risk
776,31.8484,68.151596,0.0,73.33333333333334,0.69034284,0.9057926,0.44841272,0.681516,Moderate Risk
778,98.94237,1.0576293,0.0,16.666666666666664,0.016548155,0.0123569695,0.002823754,0.010576293,Low Risk
779,89.91118,10.088819,0.0,40.90909090909091,0.17477858,0.10227185,0.0256141,0.100888185,Low Risk
780,75.59735,24.402647,0.0,33.333333333333336,0.31542984,0.41664955,2.1783847e-11,0.24402647,Low Risk
781,78.95378,21.046213,24.0,75.0,0.1975808,0.43380558,3.7825737e-18,0.21046214,Low Risk
782,58.67975,41.320255,25.0,70.0,0.67298394,0.53639805,0.03022569,0.41320255,Moderate Risk
783,94.07715,5.922852,16.0,44.0,0.067404754,0.03102883,0.079251975,0.05922852,Low Risk
788,69.88266,30.117338,0.0,60.0,0.43142995,0.40364915,0.06844107,0.3011734,Moderate Risk
789,60.534225,39.465775,44.11764705882353,83.82352941176471,0.211448,0.24446097,0.72806436,0.39465776,Moderate Risk
791,77.96403,22.035976,0.0,57.14285714285714,0.3201058,0.3409735,8.873924e-11,0.22035976,Low Risk
792,98.67601,1.3239863,8.0,49.00000000000001,0.021187713,0.018515002,1.687658e-05,0.013239863,Low Risk
793,86.47716,13.522841,0.0,54.54545454545454,0.07016461,0.046620935,0.28889966,0.13522841,Low Risk
794,54.21605,45.78395,0.0,60.0,0.08287366,0.7493493,0.54129547,0.4578395,Moderate Risk
795,91.82295,8.177046,10.0,75.0,0.072258934,0.10428455,0.06876791,0.08177046,Low Risk
797,53.601883,46.398113,20.0,60.00000000000001,0.62555677,0.7662323,0.00015426318,0.46398112,Moderate Risk
800,82.894424,17.105574,35.0,82.5,0.27336836,0.20932,0.03047886,0.17105573,Low Risk
801,97.48439,2.5156078,8.0,56.00000000000001,0.05150362,0.023964612,0.0,0.025156079,Low Risk
803,86.43955,13.560449,3.3333333333333335,36.66666666666667,0.2265286,0.18028487,0.0,0.13560449,Low Risk
